1,1,33.19,140.33,25.03,35.00,1,-1,-1,-1
2,1,34.03,140.33,24.47,34.00,1,-1,-1,-1
3,1,36.84,139.33,20.81,35.00,1,-1,-1,-1
4,1,37.97,139.67,20.25,35.00,1,-1,-1,-1
5,1,41.62,140.00,16.88,34.33,1,-1,-1,-1
6,1,43.31,139.00,14.91,35.67,1,-1,-1,-1
7,1,44.16,139.67,15.75,35.00,1,-1,-1,-1
8,1,45.56,139.00,16.31,36.00,1,-1,-1,-1
9,1,47.81,139.00,15.19,36.00,1,-1,-1,-1
10,1,48.66,139.00,16.03,35.67,1,-1,-1,-1
11,1,49.22,140.00,17.72,34.67,1,-1,-1,-1
12,1,50.91,139.67,17.72,34.33,1,-1,-1,-1
13,1,50.62,140.33,19.97,34.33,1,-1,-1,-1
14,1,49.22,140.00,23.91,34.33,1,-1,-1,-1
15,1,47.53,140.33,25.88,34.67,1,-1,-1,-1
16,1,49.50,140.67,25.03,34.33,1,-1,-1,-1
17,1,50.34,141.00,23.91,34.33,1,-1,-1,-1
18,1,51.75,141.00,22.78,34.33,1,-1,-1,-1
19,1,53.16,141.33,24.47,34.00,1,-1,-1,-1
20,1,55.41,140.67,20.81,33.67,1,-1,-1,-1
21,1,59.62,139.33,15.75,35.00,1,-1,-1,-1
22,1,62.16,139.67,14.06,34.67,1,-1,-1,-1
23,1,60.75,139.33,16.59,35.33,1,-1,-1,-1
24,1,63.28,139.00,13.78,36.33,1,-1,-1,-1
25,1,63.28,139.33,16.59,36.00,1,-1,-1,-1
26,1,63.28,139.33,19.41,36.00,1,-1,-1,-1
27,1,64.41,139.67,20.81,35.33,1,-1,-1,-1
28,1,64.69,139.33,23.06,35.33,1,-1,-1,-1
29,1,64.97,140.67,24.47,34.33,1,-1,-1,-1
30,1,65.81,140.33,24.19,35.00,1,-1,-1,-1
31,1,66.09,140.67,24.47,34.67,1,-1,-1,-1
32,1,66.09,139.67,24.75,35.33,1,-1,-1,-1
33,1,67.22,140.33,23.34,34.33,1,-1,-1,-1
34,1,68.91,140.00,21.38,34.67,1,-1,-1,-1
35,1,70.59,140.00,19.97,35.33,1,-1,-1,-1
36,1,73.41,139.00,16.88,36.00,1,-1,-1,-1
37,1,74.81,139.67,17.44,35.33,1,-1,-1,-1
38,1,77.91,139.33,15.19,35.67,1,-1,-1,-1
39,1,78.47,139.00,16.59,35.67,1,-1,-1,-1
40,1,80.16,139.33,15.47,35.67,1,-1,-1,-1
41,1,81.28,139.33,15.47,35.67,1,-1,-1,-1
42,1,82.97,139.00,16.88,35.67,1,-1,-1,-1
43,1,83.81,140.00,17.72,34.67,1,-1,-1,-1
44,1,83.25,140.00,21.38,35.00,1,-1,-1,-1
45,1,81.28,140.33,24.47,34.67,1,-1,-1,-1
46,1,82.97,140.00,23.34,35.00,1,-1,-1,-1
47,1,82.12,140.00,24.75,34.67,1,-1,-1,-1
48,1,83.53,139.67,23.34,35.00,1,-1,-1,-1
49,1,83.53,140.33,23.91,34.33,1,-1,-1,-1
